Timestamp,SessionId,RecipeRunId,RecipeName,HighVacuumPa,FilmHighVacuumPa,Power1VoltageV,Power1CurrentA,Power2VoltageV,Power2CurrentA,TemperatureC,DataQuality
2026-08-10T16:38:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.244818339779878,13.394631459594958,487.4987725054729,1.9058621603099226,475.565505292873,1.7325157833426812,188.3888388183143,Simulation
2026-08-10T16:39:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.248371741292635,13.38681206720448,487.47648771340437,1.9020383747782144,475.30171642684485,1.7296565472236085,188.45725017468592,Simulation
2026-08-10T16:40:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.249924510101167,13.377982564232976,487.42629015877196,1.8977982316687187,475.02930421368455,1.7266069600406067,188.52518793439248,Simulation
2026-08-10T16:41:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.24947185494166,13.368161271455504,487.34836724941715,1.893159032469414,474.74898013335394,1.7233743092318714,188.592635658505,Simulation
2026-08-10T16:42:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.247015172538648,13.357368567561133,487.24300990318125,1.8881397069775034,474.46147632984764,1.7199663196931239,188.65957702666879,Simulation
2026-08-10T16:43:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.24256204329523,13.345626846868196,487.11061146179145,1.8827607360582348,474.1675436989965,1.7163911353178307,188.72599584105225,Simulation
2026-08-10T16:44:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.236126207902794,13.332960472857204,486.9516662223562,1.8770440680747391,473.867949927295,1.7126572995361724,188.7918760302663,Simulation
2026-08-10T16:45:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.227727524942374,13.319395727617845,486.7667675919537,1.8710130293298883,473.5634774868751,1.708773734899255,188.85720165325336,Simulation
2026-08-10T16:46:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.217391909608502,13.30496075731497,486.55660587220234,1.864692228885604,473.2549215918638,1.704749721757361,188.9219569031443,Simulation
2026-08-10T16:47:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.2051512537446,13.289685513786717,486.32196568208485,1.8581074581479964,472.94308812146113,1.7005948760831817,188.9861261110835,Simulation
2026-08-10T16:48:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.191043327436693,13.273601692395946,486.0637230286469,1.8512855856280597,472.62879151516296,1.6963191264930344,189.04969375002025,Simulation
2026-08-10T16:49:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.175111662469035,13.25674266626396,485.78284203650776,1.8442544473073503,472.3128526456271,1.6919326905209697,189.1126444384656,Simulation
2026-08-10T16:50:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.157405418001318,13.239143417022952,485.48037134839143,1.8370427330559946,471.9960966747368,1.6874460502024662,189.17496294421443,Simulation
2026-08-10T16:51:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.137979228881875,13.220840462230873,485.1574402101181,1.8296798695664886,471.67935089846173,1.6828699270260632,189.2366341880312,Simulation
2026-08-10T16:52:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.116893037064981,13.20187177959934,484.8152542546712,1.8221959002809662,471.3634425861457,1.678215256312781,189.2976432472985,Simulation
2026-08-10T16:53:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.094211906652404,13.18227672819179,484.45509100108006,1.8146213628018808,471.0491968198631,1.6734931610845611,189.3579753596281,Simulation
2026-08-10T16:54:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.070005823129911,13.162095966755397,484.07829508492324,1.8069871642863138,470.737434339489,1.6687149254841633,189.41761592643292,Simulation
2026-08-10T16:55:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.044349477418235,13.141371369356218,483.686273238258,1.7993244553323535,470.42896939910935,1.6638919678100452,189.47655051645933,Simulation
2026-08-10T16:56:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.017322035404836,13.120145938492612,483.280489037719,1.7916645028721352,470.12460764037075,1.659035813230652,189.53476486927931,Simulation
2026-08-10T16:57:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.989006893667572,13.098463715867213,482.86245744039246,1.7840385625901918,469.8251439883244,1.654158066243329,189.59224489874092,Simulation
2026-08-10T16:58:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.95949142214405,13.076369691002608,482.43373912786683,1.7764777513876988,469.5313605752587,1.649270382943664,189.64897669637674,Simulation
2026-08-10T16:59:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.92886669454068,13.053909707890345,481.99593467957493,1.7690129204130134,469.24402469794455,1.6443844431715278,189.70494653476933,Simulation
2026-08-10T17:00:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.897227207313277,13.031130369866943,481.5506785971816,1.7616745291765892,468.963886813627,1.6395119226003751,189.7601408708729,Simulation
2026-08-10T17:01:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.864670588086334,13.008078942914324,481.09963320232566,1.754492521263932,468.6916785799984,1.6346644648365016,189.81454634929023,Simulation
2026-08-10T17:02:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.831297294410692,12.984803257585263,480.64448243049856,1.7474962021537368,468.4281109442713,1.62985365359493,189.86814980550432,Simulation
2026-08-10T17:03:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.797210303789106,12.9613516097574,480.1869255442299,1.7407141196397578,468.1738722863433,1.625090985018414,189.9209382690639,Simulation
2026-08-10T17:04:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.762514795926185,12.93777266042172,479.72867078905097,1.7341739473443354,467.929626620902,1.6203878402057121,189.97289896672174,Simulation
2026-08-10T17:05:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.727317828183162,12.91411533471344,479.2714290159209,1.7279023717988966,467.69601186316675,1.6157554580147728,190.02401932552553,Simulation
2026-08-10T17:06:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.691728005238913,12.890428720394812,478.8169072939256,1.72192498355218,467.47363816279636,1.6112049082058268,190.07428697586013,Simulation
2026-08-10T17:07:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.655855143976542,12.866761966000485,478.3668025370966,1.7162661727505137,467.263086310314,1.606747064988563,190.12368975444056,Simulation
2026-08-10T17:08:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.61980993462954,12.84316417885676,477.92279516914175,1.7109490296162149,467.0649062202123,1.6023925810366006,190.1722157072553,Simulation
2026-08-10T17:09:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.58370359923314,12.819684323186362,477.4865428497422,1.705995250230204,466.8796154946989,1.5981518620313562,190.21985309245872,Simulation
2026-08-10T17:10:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.547647548434693,12.796371118510129,477.05967428583574,1.7014250480032738,466.707698071835,1.5940350417961322,190.26659038321228,Simulation
2026-08-10T17:11:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.51175303772209,12.773272938556461,476.643783150993,1.6972570711972508,466.54960296159726,1.5900519580798536,190.31241627047362,Simulation
2026-08-10T17:12:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.476130824130934,12.750437710888265,476.24042213558744,1.693508326832592,466.4057430731635,1.5862121290483147,190.35731966573317,Simulation
2026-08-10T17:13:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.44089082448975,12.727912817455664,475.8510971499718,1.6901941112929058,466.2764941364863,1.5825247305391204,190.4012897036971,Simulation
2026-08-10T17:14:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.406141776257758,12.705744996280831,475.477261702304,1.68732794790956,466.1621937209699,1.578998574134668,190.4443157449164,Simulation
2026-08-10T17:15:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.371990902001746,12.683980244478953,475.1203114720112,1.6849215317810553,466.0631403538145,1.5756420861055724,190.48638737836146,Simulation
2026-08-10T17:16:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.338543578547327,12.662663722816509,474.7815790991521,1.6829846820523215,465.9795927403294,1.5724632872748507,190.52749442394105,Simulation
2026-08-10T17:17:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.305903011825466,12.641839662004966,474.46232920913087,1.6815253018486622,465.9117690882526,1.5694697738509817,190.5676269349657,Simulation
2026-08-10T17:18:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.274169918417575,12.621551270924263,474.1637536913372,1.6805493460278256,465.85984653784084,1.5666686992756476,190.60677520055444,Simulation
2026-08-10T17:19:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.243442214781815,12.601840646966563,473.88696724934,1.6800607968817918,465.82396069921884,1.5640667571295281,190.64492974798472,Simulation
2026-08-10T17:20:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.213814715119524,12.582748688686278,473.63300323924597,1.6800616478874224,465.8042052981957,1.5616701651370049,190.68208134498428,Simulation
2026-08-10T17:21:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.185378838814046,12.564315010937621,473.40280981176244,1.6805518955722725,465.8006319314741,1.5594846503079907,190.71822100196525,Simulation
2026-08-10T17:22:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.158222328344715,12.546577862675772,473.1972463723658,1.6815295395287595,465.8132499318911,1.5575154352523957,190.7533399741993,Simulation
2026-08-10T17:23:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.132428978546372,12.529574047592227,473.0170803727922,1.6829905905766311,465.84202634404306,1.5557672256999309,190.78742976393363,Simulation
2026-08-10T17:24:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.108078378049846,12.513338847748978,472.8629844458286,1.6849290870404234,465.88688601035767,1.5542441992550728,190.82048212244723,Simulation
2026-08-10T17:25:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.085245663701208,12.497905950370008,472.73553389410205,1.6873371190754922,465.9477117673887,1.5529499954140624,190.85248905204668,Simulation
2026-08-10T17:26:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.064001288717558,12.483307377942001,472.635204542241,1.6902048609433589,466.02434475182093,1.5518877068677914,190.88344280800146,Simulation
2026-08-10T17:27:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.044410805294753,12.469573421769283,472.56237096042923,1.6935206111046723,466.1165848153857,1.5510598721113622,190.91333590041802,Simulation
2026-08-10T17:28:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.026534662337847,12.456732579120889,472.5173050659832,1.697270839966191,466.2241910476035,1.5504684693779789,190.9421610960519,Simulation
2026-08-10T17:29:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.010428018938367,12.444811494100165,472.50017510817446,1.701440245086963,466.34688240498843,1.5501149119116673,190.96991142005817,Simulation
2026-08-10T17:30:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.996140574174005,12.43383490235959,472.51104504008674,1.7060118136184332,466.4843384450712,1.5500000445901212,190.996580157679,Simulation
2026-08-10T17:31:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.98371641375583,12.423825579775539,472.5498742798533,1.7109668917237035,466.63620016332334,1.5501241419057408,191.0221608558685,Simulation
2026-08-10T17:32:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.973193873996294,12.414804295189485,472.6165178621654,1.7162852606926842,466.80207093079684,1.550486907309694,191.04664732485412,Simulation
2026-08-10T17:33:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.964605423517687,12.406789767313699,472.71072697948637,1.7219452194425573,466.98151753003094,1.551087473920563,191.0700336396345,Simulation
2026-08-10T17:34:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.957977563066127,12.399798625890854,472.83214991095167,1.727923673066915,467.17407128651917,1.551924406595885,191.09231414141294,Simulation
2026-08-10T17:35:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.953330743740167,12.393845377188153,472.98033333548517,1.7341962270722606,467.37922929278267,1.5529957053616377,191.1134834389669,Simulation
2026-08-10T17:36:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.950679303886346,12.388942373897555,473.1547240242308,1.7407372869173459,467.59645572185264,1.5542988101914705,191.1335364099524,Simulation
2026-08-10T17:37:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.950031424856423,12.385099789504546,473.3546709059805,1.7475201624491843,467.8251832267308,1.5558306071242671,191.1524682021434,Simulation
2026-08-10T17:38:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.951389105762775,12.382325597178685,473.57942749788697,1.7545171768096037,468.06481442217313,1.557587435705412,191.170274234606,Simulation
2026-08-10T17:39:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.9547481573099,12.380625553229669,473.8281546923872,1.7616997793679503,468.31472344492704,1.5595650977339892,191.18695019880693,Simulation
2026-08-10T17:40:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.960098214720997,12.380003185163273,474.0999238899317,1.7690386622191352,468.57425758834665,1.5617588672950002,191.2024920596559,Simulation
2026-08-10T17:41:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.967422769719803,12.380459784361971,474.3937204658231,1.7765038797716666,468.84273900711696,1.5641635020526357,191.21689605648223,Simulation
2026-08-10T17:42:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.976699221468959,12.381994403405363,474.7084475582221,1.7840649709376981,469.1194664876347,1.5667732557776097,191.2301587039446,Simulation
2026-08-10T17:43:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,12.987898946307736,12.384603858036039,475.0429301631777,1.791691083426509,469.403717279422,1.5695818920786218,191.24227679287452,Simulation
2026-08-10T17:44:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.00098738607395,12.388282733766742,475.39591952139386,1.79935109963425,469.6947489827893,1.572582699305133,191.2532473910528,Simulation
2026-08-10T17:45:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.015924154737526,12.393023397115165,475.7660977803547,1.8070137636162733,469.99180148781795,1.575768506585845,191.2630678439191,Simulation
2026-08-10T17:46:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.032663163016682,12.398816011443044,476.1520829144026,1.814647808623947,470.2940989595979,1.579131700964554,191.27173577521418,Simulation
2026-08-10T17:47:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.051152760592215,12.405648557366678,476.55243388440084,1.8222220846855568,470.6008518645351,1.5826642455924322,191.27924908755503,Simulation
2026-08-10T17:48:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.071335895481072,12.413506857696557,476.9656560177176,1.8297056857107092,470.91125903243795,1.5863576989332626,191.2856059629422,Simulation
2026-08-10T17:49:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.093150290077428,12.422374606854316,477.39020658844527,1.8370680755996014,471.2245097489944,1.5902032349357351,191.2908048631999,Simulation
2026-08-10T17:50:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.116528633318085,12.432233404705983,477.8245005770223,1.8442792128425805,471.53978587317755,1.5941916641245963,191.29484453034792,Simulation
2026-08-10T17:51:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.141398788379245,12.443062794741342,478.26691658775457,1.8513096731015761,471.85626397404724,1.598313455560257,191.2977239869063,Simulation
2026-08-10T17:52:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.167684015263765,12.454840306520161,478.71580290214325,1.858130769273227,472.1731174813683,1.602558759614376,191.2994425361317,Simulation
2026-08-10T17:53:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.195303207592088,12.467541502297227,479.1694836454204,1.8647146685437888,472.48951884442755,1.6069174315070005,191.299999762186,Simulation
2026-08-10T17:54:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.224171142866199,12.481140027729433,479.6262650432696,1.8710345059582036,472.80464169341184,1.6113790555490124,191.299395530237,Simulation
2026-08-10T17:55:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.254198745434374,12.495607666559726,480.08444174537243,1.8770644940399102,473.11766299770176,1.615932970031954,191.29762998649096,Simulation
2026-08-10T17:56:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.285293361345339,12.510914399164418,480.5423031921737,1.8827800280141145,473.4277652154439,1.620568292705752,191.29470355815727,Simulation
2026-08-10T17:57:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.3173590442437,12.527028464842395,480.998140001094,1.8881577862051584,473.7341384287883,1.625273946783458,191.29061695334502,Simulation
2026-08-10T17:58:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.350296851424517,12.543916427716978,481.45025034834885,1.8931758251983297,474.0359824592129,1.6300386874108654,191.28537116089177,Simulation
2026-08-10T17:59:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.384005149133486,12.561543246113686,481.89694632254736,1.897813669377812,474.3325089574115,1.6348511285377447,191.27896745012413,Simulation
2026-08-10T18:00:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.418379926170697,12.579872345269955,482.33656022635034,1.9020523944754277,474.62294346228657,1.6396997701264902,191.27140737055078,Simulation
2026-08-10T18:01:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.453315114830295,12.598865693225928,482.7674508026613,1.9058747047892572,474.90652742366876,1.6445730256331554,191.26269275148738,Simulation
2026-08-10T18:02:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.488702918185748,12.618483879738857,483.18800936210505,1.909265003757053,475.1825201834809,1.6494592496952083,191.25282570161409,Simulation
2026-08-10T18:03:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.52443414271085,12.638686198057389,483.5966657889183,1.9122094575964836,475.45020091017176,1.6543467659598412,191.24180860846516,Simulation
2026-08-10T18:04:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.560398535210107,12.659430729386015,483.9918944028284,1.9146960517525229,475.70887048136717,1.659223894986338,191.22964413785138,Simulation
2026-08-10T18:05:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.596485123018855,12.68067442986448,484.3722196550375,1.9167146399216652,475.95785330982204,1.6640789821558197,191.21633523321492,Simulation
2026-08-10T18:06:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.632582556423412,12.702373219881611,484.7362216370446,1.9182569854529201,476.1964991079036,1.6689004255216744,191.20188511491716,Simulation
2026-08-10T18:07:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.668579452244641,12.72448207553832,485.08254138174016,1.9193167949566599,476.42418458599735,1.673676703534119,191.18629727945944,Simulation
2026-08-10T18:08:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.704364737524786,12.746955122069911,485.4098859369821,1.9198897439841769,476.6403150804009,1.6783964025726417,191.16957549863693,Simulation
2026-08-10T18:09:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.73982799225708,12.769745729033922,485.7170331927106,1.919973494673174,476.844326106453,1.683048244220531,191.15172381862618,Simulation
2026-08-10T18:10:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.774859790100585,12.792806607065947,486.00283644358075,1.9195677052871807,477.0356848328414,1.6876211122163147,191.13274655900585,Simulation
2026-08-10T18:11:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.809352036028963,12.816089906002698,486.2662286700793,1.918674031609977,477.2138914732394,1.6921040790177058,191.1126483117116,Simulation
2026-08-10T18:12:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.843198299871293,12.839547314168682,486.50622652214105,1.9172961201893282,477.3784805916366,1.6964864319145763,191.09143393992497,Simulation
2026-08-10T18:13:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.876294144715771,12.863130158620498,486.7219339903942,1.9154395934576063,477.5290223179537,1.7007576986285573,191.06910857689655,Simulation
2026-08-10T18:14:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.908537449162974,12.886789506140762,486.91254575132643,1.9131120267900052,477.6651234707675,1.7049076723380923,191.0456776247041,Simulation
2026-08-10T18:15:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.93982872243429,12.91047626477206,487.07735017388467,1.9103229175939653,477.78642858421296,1.7089264360691414,191.02114675294513,Simulation
2026-08-10T18:16:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.970071411363266,12.934141285680306,487.21573197628254,1.9070836465559353,477.8926208363808,1.7128043863932545,190.9955218973652,Simulation
2026-08-10T18:17:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,13.999172198322551,12.957735465136095,487.3271745230969,1.9034074312035965,477.9834228767857,1.7165322563763779,190.96880925842166,Simulation
2026-08-10T18:18:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.027041289167213,12.98120984640247,487.4112617540775,1.8993092719730382,478.0585975507441,1.7201011377235598,190.9410152997832,Simulation
2026-08-10T18:19:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.053592690305875,13.00451572131771,487.4676797374688,1.8948058910009498,478.1179485187691,1.7235025020666355,190.91214674676593,Simulation
2026-08-10T18:20:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.078744474044779,13.027604731362295,487.4962178420447,1.8899156638915828,478.1613207693655,1.7267282213440196,190.88221058470603,Simulation
2026-08-10T18:21:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.102419031386013,13.050428968000425,487.49676952348005,1.8846585447369006,478.1886010238853,1.7297705872239075,190.85121405726946,Simulation
2026-08-10T18:22:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.124543311499847,13.07294107208781,487.4693327221243,1.879055984695863,478.19971803238644,1.7326223295244716,190.8191646646993,Simulation
2026-08-10T18:23:14.4120868+08:00,403df523133449d8a2752f38e0123bd1,,,14.145049047132273,13.095094332139523,487.4140098706905,1.8731308444650772,478.1946427597214,1.7352766335870315,190.78607016200078,Simulation
